id,place_name,kakao_place_name,kakao_place_url,distance_m,confidence
st_02926,신덕맨션,신덕맨션,http://place.map.kakao.com/550142934,36.0,high
st_02927,청기와생고기,청기와생고기,http://place.map.kakao.com/16042503,0.0,high
st_02928,서소문아파트,서소문아파트,http://place.map.kakao.com/11252984,5.0,high
st_15255,서소문아파트,서소문아파트,http://place.map.kakao.com/11252984,5.0,high
st_02929,한국야쿠르트 본사,팔도 본사,http://place.map.kakao.com/8264754,4.0,mid
st_02930,신정네거리역,맛밥김밥 신정네거리역점,http://place.map.kakao.com/581374605,20.0,high
st_02931,서울 영등포구,진김밥 환승통로점,http://place.map.kakao.com/1559851707,56.0,mid
st_02932,갈월동지하차도,갈월지하차도,http://place.map.kakao.com/11047421,48.0,high
st_02933,서울 용산구,모던헤어,http://place.map.kakao.com/1724849228,0.0,mid
st_02934,본죽,본죽&비빔밥cafe 용문동점,http://place.map.kakao.com/1561249393,30.0,high
st_02935,풍전아파트 (Pungjeon Apt),풍전아파트,http://place.map.kakao.com/11506266,31.0,high
st_02936,한강대교,어반플랜트 한강대교점,http://place.map.kakao.com/1561286469,229.0,mid
st_02937,서강껍데기3호점,서강껍데기 3호점,http://place.map.kakao.com/16938609,0.0,high
st_02938,카페에스크,,,,low
st_02939,틴타입스튜디오,틴타입스튜디오,http://place.map.kakao.com/288889739,0.0,high
st_02940,쌍대포소금구이,쌍대포 본점,http://place.map.kakao.com/16766032,12.0,high
st_08466,쌍대포소금구이,쌍대포 본점,http://place.map.kakao.com/16766032,12.0,high
st_10469,쌍대포소금구이,쌍대포 본점,http://place.map.kakao.com/16766032,12.0,high
st_12403,쌍대포소금구이,쌍대포 본점,http://place.map.kakao.com/16766032,12.0,high
st_02941,숙대입구역,미스터힐링 숙대입구역점,http://place.map.kakao.com/799400942,8.0,high
st_02942,시온,시온,http://place.map.kakao.com/2110201445,2.0,high
st_02943,꼬꼬닭,,,,low
st_02944,철도건널목,,,,low
st_02945,청기와양복점,청기와양복점,http://place.map.kakao.com/8089219,3.0,high
st_02946,남영빌딩,남영빌딩,http://place.map.kakao.com/23897666,0.0,high
st_02947,서울 은평구,매머드익스프레스 불광혁신파크점,http://place.map.kakao.com/1764234668,2.0,mid
st_02948,낙산공원,낙산공원 주출입구,http://place.map.kakao.com/18093191,15.0,high
st_02949,외교부 부근,,,,low
st_02950,낙산공원,낙산공원 제2전망광장,http://place.map.kakao.com/17980223,37.0,high
st_02951,미니스톱,,,,low
st_02952,서울 도렴동,김앤장,http://place.map.kakao.com/869458839,0.0,mid
st_02953,센터포인트빌딩,센터포인트광화문,http://place.map.kakao.com/882953422,0.0,high
st_02954,광화문광장,꼬소한부뚜막 광화문광장점,http://place.map.kakao.com/35320321,82.0,high
st_03416,생각공장데시앙플렉스,더클라임 성수점,http://place.map.kakao.com/633255619,0.0,mid
st_06919,생각공장데시앙플렉스,더클라임 성수점,http://place.map.kakao.com/633255619,0.0,mid
st_17569,생각공장데시앙플렉스,더클라임 성수점,http://place.map.kakao.com/633255619,0.0,mid
st_03417,소피텔 앰배서더 서울 라티튜드32,,,,low
st_06032,소피텔 앰배서더 서울 라티튜드32,,,,low
st_03418,쌀통닭 신천점,쌀통닭 신천점,http://place.map.kakao.com/24195658,143.0,mid
st_03419,낙토,낙토,http://place.map.kakao.com/2083253969,0.0,high
st_03420,검단소방서,검단소방서 (급) 전기차충전소,http://place.map.kakao.com/1293963115,64.0,high
st_03421,해빛 고양고갯마루쉼터,,,,low
st_03424,다락고개추어탕,다락고개추어탕,http://place.map.kakao.com/26843885,10.0,high
st_03425,솔트베이드라이빙레인지,솔트베이드라이빙레인지,http://place.map.kakao.com/1575656392,248.0,mid
st_03426,장군제2셀프주유소,장군제2셀프주유소,http://place.map.kakao.com/11572586,32.0,high
st_03427,돌담병원,산정호수 돌담병원,http://place.map.kakao.com/1998715322,11.0,high
st_03428,산정호수 둘레길,산정호수 둘레길화장실,http://place.map.kakao.com/47336025,217.0,mid
st_03429,카페라로사 앞,,,,low
st_03430,의정부지방법원,무인민원발급창구 의정부지방법원,http://place.map.kakao.com/1966302211,0.0,high
st_03431,스테이564,스테이564,http://place.map.kakao.com/617760632,0.0,high
st_03432,양평버스터미널,양평버스터미널,http://place.map.kakao.com/7992174,0.0,high
st_17931,양평버스터미널,양평버스터미널,http://place.map.kakao.com/7992174,0.0,high
st_03433,현대꽃화원,,,,low
st_03434,알펜시아스키점프센터,알펜시아 스키점프센터,http://place.map.kakao.com/17573656,0.0,high
st_03435,인터컨티넨탈 알펜시아 평창리조트,,,,low
st_03627,메이필드호텔,메이필드호텔 파3골프,http://place.map.kakao.com/1748598075,17.0,high
st_03629,바디프로짐 가양점,바디프로짐 가양점,http://place.map.kakao.com/661634298,4.0,high
st_03630,YTN 옥상정원,,,,low
st_03631,CJ ENM 구내식당,,,,low
st_03632,"상암DMC푸르지오시티, S-City",상암DMC푸르지오시티S-City오피스텔,http://place.map.kakao.com/26870767,52.0,high
st_03633,비엔나커피하우스 상암팬엔터점,,,,low
st_09493,비엔나커피하우스 상암팬엔터점,,,,low
st_03634,월드컵북로60길,Equinix SL1 데이터센터,http://place.map.kakao.com/1249030153,0.0,mid
st_03635,야식포차,야식포차,http://place.map.kakao.com/20606827,3.0,high
st_06770,야식포차,야식포차,http://place.map.kakao.com/20606827,3.0,high
st_06896,야식포차,야식포차,http://place.map.kakao.com/20606827,3.0,high
st_03636,마포소금구이,마포소금구이,http://place.map.kakao.com/16268792,10.0,high
st_05602,마포소금구이,마포소금구이,http://place.map.kakao.com/16268792,10.0,high
st_03637,W락볼링장,W락볼링센터,http://place.map.kakao.com/1277862647,21.0,high
st_03638,T12,티12,http://place.map.kakao.com/15396050,0.0,high
st_03639,미래하이빌,,,,low
st_12192,미래하이빌,,,,low
st_03640,상수나루소공원,상수나루소공원,http://place.map.kakao.com/1407488893,0.0,high
st_03641,채그로,카페채그로,http://place.map.kakao.com/510787092,0.0,high
st_07384,채그로,카페채그로,http://place.map.kakao.com/510787092,0.0,high
st_03642,문래동 골목,,,106.0,low
st_03643,일흥정공 앞,,,,low
st_03644,서강대교,서강대교,http://place.map.kakao.com/8369237,145.0,mid
st_04125,서강대교,서강대교,http://place.map.kakao.com/8369237,145.0,mid
st_14151,서강대교,서강대교,http://place.map.kakao.com/8369237,145.0,mid
st_03645,씨티플라자 앞,,,,low
st_03646,콘래드서울,콘래드 서울,http://place.map.kakao.com/18206183,166.0,mid
st_04128,콘래드서울,콘래드 서울,http://place.map.kakao.com/18206183,166.0,mid
st_17956,콘래드서울,콘래드 서울,http://place.map.kakao.com/18206183,166.0,mid
st_03647,IFC몰,준오헤어 여의도IFC몰점,http://place.map.kakao.com/18276613,0.0,high
st_14153,IFC몰,준오헤어 여의도IFC몰점,http://place.map.kakao.com/18276613,0.0,high
st_03648,여의대로 IFC쪽,,,,low
st_03649,마호가니 여의도점,마호가니 여의도점,http://place.map.kakao.com/409589446,0.0,high
st_03650,서울로인 여의도점,서울로인 여의도점,http://place.map.kakao.com/104844448,389.0,mid
st_03651,롯데캐슬아이비아파트 앞,,,,low
st_03652,노량진근린공원,고구동산공원(노량진근린공원),http://place.map.kakao.com/17384583,157.0,mid
st_03653,노들섬,노들섬,http://place.map.kakao.com/8252248,0.0,high
st_08276,노들섬,노들섬,http://place.map.kakao.com/8252248,0.0,high
st_12199,노들섬,노들섬,http://place.map.kakao.com/8252248,0.0,high
st_17461,노들섬,노들섬,http://place.map.kakao.com/8252248,0.0,high
st_17550,노들섬,노들섬,http://place.map.kakao.com/8252248,0.0,high
st_19868,노들섬,노들섬,http://place.map.kakao.com/8252248,0.0,high
st_03654,땡땡거리꼬꼬닭,,,,low
st_03655,모아시스템 앞,,,,low
st_03656,새창로49길 지하도,,,,low
st_03657,아베크부,아베크부,http://place.map.kakao.com/1967413115,3.0,high
st_17555,아베크부,아베크부,http://place.map.kakao.com/1967413115,3.0,high
st_03658,서울로 PH,서울로PH,http://place.map.kakao.com/1109766017,0.0,high
st_03659,만리재로,서울부띠끄,http://place.map.kakao.com/1981716686,0.0,mid
st_03660,르메르디앙 서울명동,르메르디앙목시 빌딩,http://place.map.kakao.com/819055899,0.0,high
st_03661,에스헤어앞,,,,low
st_03662,우리안치킨,우리안치킨,http://place.map.kakao.com/13271110,0.0,high
st_03663,한국의집,한국의집,http://place.map.kakao.com/13050574,0.0,high
st_03664,들국화떡볶이,들국화떡볶이전문점,http://place.map.kakao.com/23493648,4.0,high
st_03665,마호가니 광화문 케이스퀘어시티점,마호가니 광화문 케이스퀘어시티점,http://place.map.kakao.com/372133933,0.0,high
st_03666,을지로입구역2번출구 앞,,,,low
st_03667,청계천 광통교,광통교,http://place.map.kakao.com/838786546,76.0,high
st_03668,심산애,심산애,http://place.map.kakao.com/16003923,2.0,high
st_03669,청운공원,청운공원 다목적운동장,http://place.map.kakao.com/25019237,104.0,mid
st_12035,청운공원,청운공원 다목적운동장,http://place.map.kakao.com/25019237,104.0,mid
st_03670,미쉬매쉬,미쉬매쉬,http://place.map.kakao.com/405211563,0.0,high
st_03671,오공팔샵,오공팔샵,http://place.map.kakao.com/26324362,3.0,high
st_03672,서울시립대학교 자작마루,서울시립대학교 자작마루,http://place.map.kakao.com/17563254,205.0,mid
st_03673,서울시립대학교 대강당앞,,,,low
st_03674,비스타워커힐서울,포르쉐 데스티네이션 비스타워커힐 서울 전기차충전소,http://place.map.kakao.com/1171000689,130.0,mid
st_10846,비스타워커힐서울,포르쉐 데스티네이션 비스타워커힐 서울 전기차충전소,http://place.map.kakao.com/1171000689,130.0,mid
st_03675,파크캐슬9,,,,low
st_03676,서울가정법원,신한 서울가정행정법원 ATM 내부,http://place.map.kakao.com/1712579294,1.0,high
st_03677,빌라 디 메트로시티,,,,low
st_03678,머스트잇,머스트잇,http://place.map.kakao.com/26577764,0.0,high
st_03679,잠원한강공원 제1주차장,,,,low
st_03680,29펍 4호점,이구펍 4호점,http://place.map.kakao.com/138270119,0.0,high
st_09522,29펍 4호점,이구펍 4호점,http://place.map.kakao.com/138270119,0.0,high
st_03681,엘빈에비뉴,엘빈에비뉴 라운지,http://place.map.kakao.com/766555504,1.0,high
st_03682,복싱인사이드짐 역삼직영점,,,,low
st_03683,미엘,미엘 주차장,http://place.map.kakao.com/1017699228,10.0,high
st_03684,청담초등학교앞 버스정류장,,,,low
st_03685,구찌 청담 플래그십,구찌 청담 플래그십,http://place.map.kakao.com/12445267,4.0,high
st_03686,도산공원.호림아트센터앞 정류장,,,,low
st_03687,오르시아,오르시아,http://place.map.kakao.com/12445611,7.0,high
st_03688,청담나인,청담나인,http://place.map.kakao.com/1318164672,0.0,high
st_03689,애브뉴준오,애브뉴준오,http://place.map.kakao.com/14093114,0.0,high
st_03690,삼성리,,,,low
st_03691,마쯔가제,마쯔가제,http://place.map.kakao.com/12101050,6.0,high
st_03692,아셈타워,아이코스공식매장 세븐일레븐 코엑스아셈타워점,http://place.map.kakao.com/2090020218,0.0,high
st_18383,아셈타워,아이코스공식매장 세븐일레븐 코엑스아셈타워점,http://place.map.kakao.com/2090020218,0.0,high
st_03693,강동경희대학교의대병원,강동경희대학교병원,http://place.map.kakao.com/8176404,170.0,mid
st_10215,강동경희대학교의대병원,강동경희대학교병원,http://place.map.kakao.com/8176404,170.0,mid
st_11631,강동경희대학교의대병원,강동경희대학교병원,http://place.map.kakao.com/8176404,170.0,mid
st_16416,강동경희대학교의대병원,강동경희대학교병원,http://place.map.kakao.com/8176404,170.0,mid
st_18120,강동경희대학교의대병원,강동경희대학교병원,http://place.map.kakao.com/8176404,170.0,mid
st_03694,OSK마트 효성점,OSK마트 효성점,http://place.map.kakao.com/1555997996,0.0,high
st_03695,일리카페 롯데백화점인천점,,,,low
st_03696,롯데백화점 인천점 3층,파스퇴르밀크바 인천터미널점,http://place.map.kakao.com/423164587,24.0,mid
st_03697,롯데백화점 인천점 문화센터,롯데문화센터 롯데백화점 인천점,http://place.map.kakao.com/687642171,13.0,high
st_03698,화적연,화적연캠핑장 주차장,http://place.map.kakao.com/1368730006,266.0,mid
st_03700,폐공장,,,,low
st_03701,GS25 출판행복도시점,GS25 출판행복도시점,http://place.map.kakao.com/1636961371,4.0,high
st_03702,미메시스아트뮤지엄,미메시스 아트뮤지엄 주차장,http://place.map.kakao.com/1749325377,0.0,high
st_14005,미메시스아트뮤지엄,미메시스 아트뮤지엄 주차장,http://place.map.kakao.com/1749325377,0.0,high
st_14165,미메시스아트뮤지엄,미메시스 아트뮤지엄 주차장,http://place.map.kakao.com/1749325377,0.0,high
st_17509,미메시스아트뮤지엄,미메시스 아트뮤지엄 주차장,http://place.map.kakao.com/1749325377,0.0,high
st_03703,이채사거리,이채사거리,http://place.map.kakao.com/8041483,76.0,high
st_03704,지혜의숲,지혜의숲학교,http://place.map.kakao.com/290419883,6.0,high
st_07475,지혜의숲,지혜의숲학교,http://place.map.kakao.com/290419883,6.0,high
st_17510,지혜의숲,지혜의숲학교,http://place.map.kakao.com/290419883,6.0,high
st_03705,마을촌,마을촌식당,http://place.map.kakao.com/10336150,0.0,high
st_03706,CJ ENM 스튜디오센터,CJ ENM 스튜디오 센터,http://place.map.kakao.com/1218013716,8.0,high
st_03707,통일로추모공원,통일로추모공원,http://place.map.kakao.com/10903591,2.0,high
st_03708,교하정,,,,low
st_03709,삼성아파트 102동,삼성아파트 102동,http://place.map.kakao.com/26670598,44.0,high
st_03710,한류월드로,원마운트,http://place.map.kakao.com/12937327,0.0,mid
st_03711,원마운트 스노우파크,원마운트,http://place.map.kakao.com/12937327,0.0,high
st_03712,일산호수공원,일산호수공원 제3-2공영부설주차장,http://place.map.kakao.com/1638761946,69.0,high
st_11266,일산호수공원,일산호수공원 제3-2공영부설주차장,http://place.map.kakao.com/1638761946,69.0,high
st_12075,일산호수공원,일산호수공원 제3-2공영부설주차장,http://place.map.kakao.com/1638761946,69.0,high
st_18140,일산호수공원,일산호수공원 제3-2공영부설주차장,http://place.map.kakao.com/1638761946,69.0,high
