geonameid,official_rr,hangul,feature_class,feature_code,latitude,longitude,variant,variant_type,is_historic,same_name_diff_spelling
6273115,Garaeul,가래울,P,PPL,38.06656,127.79582,Garae-gol,other_variant,,
6273115,Garaeul,가래울,P,PPL,38.06656,127.79582,Karae-gol,other_variant,,
6273117,Suppakke,,P,PPL,38.06333,127.79667,Supbakke,other_variant,,
6273137,Jangseungdae,,P,PPL,38.00401,127.6405,Changsŭngdae,MR,,
6273141,Toduni,,P,PPL,38.00583,127.63667,Doduni,other_variant,,
6273152,Gwangmyeongsa,,S,TMPL,38.01953,127.60563,Kwangmyŏng-sa,MR,,
6273172,Utdalgeori,,P,PPL,38.06472,127.64917,Uttalgŏ-ri,MR,,
6273183,Jageungamari,작은가마리,P,PPL,38.07213,127.67255,Chagŭnkamani,MR,,
6273183,Jageungamari,작은가마리,P,PPL,38.07213,127.67255,Jageungamani,other_variant,,
6273185,Georyeri Bonmal,,P,PPL,38.0675,127.69167,Kŏryeriponmal,MR,,
6273530,Sogureop-do,,T,ISL,37.182,125.98344,Sogurŏp-to,MR,,
6273531,Torang-do,,T,ISL,37.07333,125.95528,Dorang-do,other_variant,,
6273532,Gye-seom,,T,ISL,37.08,125.97222,Kye-sŏm,MR,,
6273533,Kwan-do,,T,ISL,37.08417,125.98528,Gwan-do,other_variant,,
6274176,Apdeul,앞들,P,PPL,37.23282,126.51498,Chiyeom,other_variant,,
6274176,Apdeul,앞들,P,PPL,37.23282,126.51498,Ch’iyŏm,MR,,
6274177,Baegamdeungdae,,S,LTHSE,37.23023,126.40743,Paegam-dŭngdae,MR,,
6274177,Baegamdeungdae,,S,LTHSE,37.23023,126.40743,White Rock Lighthouse,other_variant,Y,
6274178,Gosarigol,,P,PPL,37.25061,126.32562,Gosari-gol,spacing_hyphen,,Y
6274178,Gosarigol,,P,PPL,37.25061,126.32562,Kosari-gol,other_variant,,
6274180,Yeollyanggol,연량골,P,PPL,37.24536,126.46471,Yŏllyang-gol,MR,,
6274181,Seogol,,P,PPLL,37.25179,126.46338,Seo-gol,spacing_hyphen,,Y
6274181,Seogol,,P,PPLL,37.25179,126.46338,Sŏ-gol,MR,,
6274183,Geomunyeo,,T,ISL,37.24667,126.51417,Kŏmun-yŏ,MR,,
6274184,Seonjaeyeomjeon,,H,MFGN,37.23972,126.5275,Sŏnjae-yŏmjŏn,MR,,
6274185,Gureummul,구룻말,P,PPL,37.2393,126.53305,Gurunmal,other_variant,,
6274185,Gureummul,구룻말,P,PPL,37.2393,126.53305,Kurŭmmul,MR,,
6274186,Gwangdo,,T,ISL,37.24532,126.55066,Kwang-do,other_variant,,
6274187,Pung-ni,,L,LCTY,37.24722,126.56944,Buk-ri,other_variant,,
6274188,Galmaji,,P,PPL,37.24655,126.58957,Kalmaji,other_variant,,
6274189,Dangjeondong,,P,PPL,37.24495,126.59909,Tangjŏn-dong,MR,,
6274190,Goyuji,,P,PPL,37.24365,126.5912,Koyuji,other_variant,,
6274191,Tong-ni,,L,LCTY,37.23528,126.57778,Dong-ri,other_variant,,
6274192,Chang-gol,,P,PPL,37.2375,126.57417,Jang-gol,other_variant,,
6274193,Daeheungyeomjeon,,H,MFGN,37.23833,126.56667,Taehŭng-yŏmjŏn,MR,,
6274194,Hongseongninaru,,S,FY,37.23417,126.54,Hongsŏngni-naru,MR,,
6274195,Baenmal,,P,PPL,37.23532,126.53712,Paenmal,other_variant,,
6274196,Gapjinmal,,P,PPL,37.23718,126.52994,Kapchinmal,other_variant,,
6274197,Mokseom,,T,ISL,37.22917,126.53278,Mok-sŏm,MR,,
6274198,Jalpu-ri,,P,PPL,37.23361,126.56333,Chalp’u-ri,MR,,
6274199,Saeteo,,P,PPL,37.22611,126.59083,Saet’ŏ,MR,,
6274200,Jungbuheungyeomjeon,,H,MFGN,37.21583,126.59139,Chungbuhŭng-yŏmjŏn,MR,,
6274201,Cheonsinyeomjeon,,H,MFGN,37.22139,126.5575,Ch’ŏnshin-yŏmjŏn,MR,,
6274202,Tongsim,,P,PPL,37.21528,126.57083,Dongsim,other_variant,,
6274203,Changhwayeomjeon,,H,MFGN,37.20667,126.55972,Ch’anghwa-yŏmjŏn,MR,,
6274204,Korae,,P,PPL,37.20639,126.565,Gorae,other_variant,,
6274205,Koraeppu-ri,,P,PPL,37.2,126.56306,Goraeppuri,other_variant,,
6274206,Budodeungdae,,S,LTHSE,37.14961,126.34729,Pudo-dŭngdae,MR,,
6274206,Budodeungdae,,S,LTHSE,37.14961,126.34729,Warren Island Lighthouse,other_variant,Y,
6274207,Maebakseom,,T,ISL,37.07,126.55472,Maebak-sŏm,MR,,
6274208,Kukhwa-ri,,P,PPL,37.06139,126.55667,Gukhwa-ri,other_variant,,
6274209,Mureuyeo,,T,ISL,37.07778,126.48639,Murŏ-yŏ,MR,,
6274211,Taejung-ni,,L,LCTY,37.00889,126.40028,Daejuk-ri,other_variant,,
6274212,Jangjaeteo,,P,PPL,37.00528,126.40972,Changjaet’ŏ,MR,,
6274213,Taeho-bangjoje,,R,CSWY,37.03833,126.48556,Daehobangjoje,other_variant,,
6274214,Chubang-gol,,P,PPL,37.05056,126.5025,Jubang-gol,other_variant,,
6274216,Keunmasil,,P,PPL,37.05056,126.52056,K’ŭnmasil,MR,,
6274217,Heukseok,,P,PPL,37.045,126.52528,Hŭksŏk,MR,,
6274218,Geomeundeul,,P,PPL,37.03944,126.52972,Kŏmŭndŭl,MR,,
6274219,Kyoro-ri,,L,LCTY,37.03917,126.52917,Gyoro-ri,other_variant,,
6274220,Gwanggopan,,P,PPL,37.03528,126.53083,Kwanggop’an,MR,,
6274221,Tolmoru,,P,PPL,37.02472,126.52778,Dolmoru,other_variant,,
6274222,Yeongbangchuk,,P,PPL,37.02833,126.55417,Yŏngbangch’uk,MR,,
6274223,Deongdeoksan,,T,ISL,37.02667,126.57917,Tŏngdŏksan,MR,,
6274224,Gueongmal,,P,PPL,37.01778,126.57417,Kuŏngmal,MR,,
6274225,Taechangyeomjeon,,H,MFGN,37.01111,126.56722,T’aech’ang-yŏmjŏn,MR,,
6274226,Sambong-ni,,L,LCTY,37.00639,126.57389,Sambong-ri,other_variant,,
6274227,Samhwayeomjeon,,H,MFGN,37.00917,126.56389,Samhwa-yŏmjŏn,MR,,
6274228,Jangseungbaegijae,,T,PASS,37.00806,126.55,Changsŭngbaegi-jae,MR,,
6274229,Keunmaseom,,P,PPL,37.02417,126.56194,K’ŭnmasŏm,MR,,
6274230,Hancheon,,P,PPL,37.02333,126.53917,Hanch’ŏn,MR,,
6274231,Jeondo,,P,PPL,37.01861,126.52361,Chŏndo,MR,,
6274232,Kodae,,P,PPL,37.01167,126.53306,Godae,other_variant,,
6274233,Bongchi,,P,PPL,37.01083,126.54861,Pongch’I,MR,,
6274234,Taesambong,,P,PPL,37.0075,126.54222,Daesambong,other_variant,,
6274235,Seonangdang-i,,P,PPL,37.00444,126.54417,Sŏnangdangi,MR,,
6274236,Kammok,,P,PPL,37.00472,126.52944,Gammok,other_variant,,
6274237,Dangjintan-gwang,,P,PPL,37.00778,126.53083,Tangjintan’gwang,MR,,
6274238,Chorakdo,,P,PPL,37.00583,126.49778,Ch’orakto,MR,,
6274239,Sinyeo,,T,ISL,37.22626,126.40052,Nine Foot Rock,other_variant,Y,
6274239,Sinyeo,,T,ISL,37.22626,126.40052,Sin-yŏ,MR,,
6274240,Nanjidoyeomjeon,,H,MFGN,37.05139,126.44167,Nanjido-yŏmjŏn,MR,,
6274244,Nam-ni,,L,LCTY,37.22611,126.55417,Nam-ri,other_variant,,
6274246,Seungbong,승봉,P,PPL,37.168,126.30024,Anmal,other_variant,,
6274254,Kamnamu-gol,,P,PPL,37.015,126.55972,Gamnamu-gol,other_variant,,
6274390,Siruyeogot,,T,PT,37.47299,126.35943,Siruyeo-got,spacing_hyphen,,Y
6274390,Siruyeogot,,T,PT,37.47299,126.35943,Siruyŏ-got,MR,,
6274393,Sandaengideul,산댕이들,P,PPL,37.45725,126.37328,Sandaengi,other_variant,,
6274395,Motgae,,P,PPL,37.44642,126.37623,Mokkae,other_variant,,
6274396,Ipguji,,P,PPL,37.44338,126.37875,Ipkuji,other_variant,,
6274397,Eurwangdong,을왕동,P,PPLX,37.45595,126.37888,Eurwang-ri,other_variant,,
6274397,Eurwangdong,을왕동,P,PPLX,37.45595,126.37888,Ŭrwang-ni,MR,,
6274398,Haeneomi,,P,PPL,37.44269,126.40833,Haenŏmi,MR,,
6274399,Bungni,,P,PPL,37.45783,126.40898,Buk-ri,other_variant,,
6274399,Bungni,,P,PPL,37.45783,126.40898,Pung-ni,other_variant,,
6274400,Narukkaedeul,나루깨들 / 날개,P,PPL,37.45229,126.41641,Nalgae,other_variant,,
6274400,Narukkaedeul,나루깨들 / 날개,P,PPL,37.45229,126.41641,Narukkae,other_variant,,
6274400,Narukkaedeul,나루깨들 / 날개,P,PPL,37.45229,126.41641,Narutgae,other_variant,,
6274401,Dunggae,,P,PPL,37.45395,126.40799,Tunggae,other_variant,,
6274402,Gwancheongmal,,P,PPL,37.44444,126.41131,Kwanch’ŏng-mal,MR,,
6274403,Oseongsan,,T,HLL,37.44375,126.42378,Kwanak-san,other_variant,,
6274403,Oseongsan,,T,HLL,37.44375,126.42378,Osŏng-san,MR,,
6274404,Sunjidong,순지동,P,PPL,37.44016,126.40943,Sunmukgae,other_variant,,
6274404,Sunjidong,순지동,P,PPL,37.44016,126.40943,Sunmukkae,other_variant,,
6274405,Yongeomsa,,S,TMPL,37.43681,126.40354,Yongeom-sa,spacing_hyphen,,Y
6274405,Yongeomsa,,S,TMPL,37.43681,126.40354,Yongŏm-sa,MR,,
6274407,Deokgyodong,덕교동,P,PPLX,37.43493,126.42414,Deokgyo-ri,other_variant,,
6274407,Deokgyodong,덕교동,P,PPLX,37.43493,126.42414,Tŏkkyo-ri,MR,,
6274408,Gongdaengi,,P,PPL,37.43504,126.42225,Kongdaengi,other_variant,,
6274409,Joreumseom,,T,ISL,37.43249,126.39516,Choreum-seom,other_variant,,
6274409,Joreumseom,,T,ISL,37.43249,126.39516,Chorŭm-sŏm,MR,,
6274410,Godagot,,T,PT,37.42186,126.421,Koda-got,other_variant,,
6274411,Daemaedorang,대매도랑,T,ISL,37.42241,126.43531,Maedorang-sŏm,MR,,
6274411,Daemaedorang,대매도랑,T,ISL,37.42241,126.43531,Maedorangseom,other_variant,,
6274412,Maedorang,매도랑,T,ISL,37.41399,126.44176,Taemaedorang-sŏm,MR,,
6274412,Maedorang,매도랑,T,ISL,37.41399,126.44176,Taemaedorangseom,other_variant,,
6274413,Araejeotgae,,P,PPL,37.50111,126.50417,Araejŏkkae,MR,,
6274414,Moraenmalgol,눈돌 / 모랫말골,P,PPL,37.48371,126.49686,Nundeul,other_variant,,
6274414,Moraenmalgol,눈돌 / 모랫말골,P,PPL,37.48371,126.49686,Nundol,other_variant,,
6274414,Moraenmalgol,눈돌 / 모랫말골,P,PPL,37.48371,126.49686,Nundŭl,MR,,
6274415,Hanchanideul,한찬이들,P,PPL,37.48072,126.49419,Sa-dong,other_variant,,
6274415,Hanchanideul,한찬이들,P,PPL,37.48072,126.49419,Sadong,other_variant,,
6274416,Gamadong,가마동,P,PPL,37.4775,126.49667,Kama-gol,other_variant,,
6274417,Jindeung,,P,PPL,37.475,126.49556,Chindeung,other_variant,,
6274417,Jindeung,,P,PPL,37.475,126.49556,Chindŭng,MR,,
6274418,Beolmideul,벌미들,P,PPL,37.46638,126.48817,Beolmi,other_variant,,
6274418,Beolmideul,벌미들,P,PPL,37.46638,126.48817,Pŏlmi,MR,,
6274419,Bangirandong,반길안동,P,PPL,37.47722,126.51278,Bangilan,other_variant,,
6274419,Bangirandong,반길안동,P,PPL,37.47722,126.51278,Pan’giran,MR,,
6274420,Namdwi,남뒤,P,PPL,37.48333,126.5275,Namdi,other_variant,,
6274423,Gwancheongmal,,P,PPL,37.49723,126.54847,Kwanch’angmal,MR,,
6274424,Baekkuji,,P,PPL,37.49722,126.55528,Paekkuji,other_variant,,
6274425,Dolpakjae,,P,PPL,37.50098,126.56363,Tolp’akchae,MR,,
6274426,Wolchondong,월촌동,P,PPL,37.5,126.57167,Wŏl-ch’on,MR,,
6274427,Saemaeuldongnae,,P,PPL,37.49194,126.56139,Saemaŭltongne,MR,,
6274428,Ssukgae,쑥개,P,PPL,37.48111,126.54278,Sukkae,other_variant,,
6274430,Deokgibong,덕기봉,T,PK,37.48122,126.55493,Deokgwibong,other_variant,,
6274430,Deokgibong,덕기봉,T,PK,37.48122,126.55493,Teokgwi-bong,other_variant,,
6274430,Deokgibong,덕기봉,T,PK,37.48122,126.55493,Tŏkkwi-bong,MR,,
6274431,Seoduam,,T,ISL,37.48222,126.59556,Sŏdu-am,MR,,
6274433,Bakkatbangjukdeul,바깥방죽들,P,PPL,37.39116,126.42672,Gaean,other_variant,,
6274434,Hanagae,하나깨,P,PPL,37.38436,126.41116,Hanakkae,other_variant,,
6274435,Saryeomdo,,T,ISL,37.40462,126.43875,Sangyeopdo,other_variant,,
6274435,Saryeomdo,,T,ISL,37.40462,126.43875,Sangyŏp-to,MR,,
6274435,Saryeomdo,,T,ISL,37.40462,126.43875,Saryŏm-do,MR,,
6274439,Eoritgol,어릿골,P,PPL,37.25399,126.33311,Hanwi-gol,other_variant,,
6274440,Gulppurigot,,T,PT,37.25972,126.34833,Kulppuri-got,other_variant,,
6274444,Toguseo,,T,ISL,37.28685,126.45083,T’ogu-sŏ,MR,,
6274445,Ch’u-sŏ,,T,ISL,37.30236,126.46806,Pender Rock,other_variant,Y,
6274446,Jinyeo,진여,T,PT,37.28746,126.47079,Chinyeo-got,other_variant,,
6274446,Jinyeo,진여,T,PT,37.28746,126.47079,Chinyŏ-got,MR,,
6274447,Dwitgol,뒷골,P,PPL,37.28021,126.47887,Seopyeon,other_variant,,
6274447,Dwitgol,뒷골,P,PPL,37.28021,126.47887,Sŏp’yŏn,MR,,
6274449,Taenagol,태나골,P,PPL,37.26295,126.45722,Chungbak-kol,other_variant,,
6274452,Kkokkari,꼬깔이,T,ISLT,37.28782,126.5347,Kkokkal-sŏm,MR,,
6274456,Duuhyeon,,P,PPL,37.25771,126.58699,Tuuhyŏn,MR,,
6274459,Donjiseom,,T,ISLX,37.26859,126.5658,Tonji-sŏm,MR,,
6274465,Sang-ni,,L,LCTY,37.7325,126.31472,Sang-ri,other_variant,,
6274466,Seokjeongdong,,P,PPL,37.73306,126.30655,Sŏkchŏng-dong,MR,,
6274467,Sukkae,,P,PPL,37.72917,126.29972,Sutgae,other_variant,,
6274470,Seomdolmorudo,섬돌모루도,T,ISL,37.71246,126.32811,Seomdolmoru,other_variant,,
6274470,Seomdolmorudo,섬돌모루도,T,ISL,37.71246,126.32811,Sŏmdolmoru,MR,,
6274471,Dolseom,,T,ISL,37.70543,126.33793,Tol-sŏm,MR,,
6274472,Mokgae,,P,PPL,37.70555,126.31237,Mokkae,other_variant,,
6274473,Gurian,,P,PPL,37.70542,126.30931,Kurian,other_variant,,
6274475,Dongchon,,P,PPL,37.70192,126.33015,Tong-ch’on,MR,,
6274476,Bamgae,,P,PPL,37.69452,126.34158,Pamgae,other_variant,,
6274477,Gonggae,,P,PPL,37.68998,126.35388,Konggae,other_variant,,
6274478,Saegarigogae,새가리고개,T,PASS,37.68816,126.32987,Sagari-gogae,other_variant,,
6274479,Bomunsa,,S,TMPL,37.68841,126.32149,Pomun-sa,other_variant,,
6274481,Daesongdo,,T,ISL,37.67568,126.30054,Taesong-do,other_variant,,
6274483,Pomugi,,P,PPL,37.67778,126.32806,Bomugi,other_variant,,
6274484,Banggaegogae,방개고개,T,PASS,37.68484,126.33673,Bamgae-gogae,other_variant,,
6274484,Banggaegogae,방개고개,T,PASS,37.68484,126.33673,Pamgae-gogae,other_variant,,
6274485,Haemyeongsan,,T,MT,37.67703,126.35076,Haemyŏng-san,MR,,
6274486,Winmal,,P,PPL,37.67365,126.33951,Wit-mal,other_variant,,
6274487,Keunmal,,P,PPL,37.66747,126.35541,K’ŭn-mal,MR,,
6274488,Jangguneomeo,장구너머,P,PPL,37.6554,126.32819,Changgu,other_variant,,
6274488,Jangguneomeo,장구너머,P,PPL,37.6554,126.32819,Changgunŏmŏ,MR,,
6274488,Jangguneomeo,장구너머,P,PPL,37.6554,126.32819,Janggu,other_variant,,
6274490,Minmeoru,,P,PPL,37.65249,126.3334,Minmŏru,MR,,
6274491,Gamtuseom,,T,ISL,37.55971,126.34265,Kamt’u-sŏm,MR,,
6274491,Gamtuseom,,T,ISL,37.55971,126.34265,Man-am,other_variant,,
6274492,Geoneojang,,P,PPL,37.54039,126.33011,Kŏnŏjang,MR,,
6274493,Guksabong,,T,HLL,37.53415,126.34905,Kuksa-bong,other_variant,,
6274497,Dokpawideul,독바위들,P,PPL,37.53665,126.37935,Dokpawi,other_variant,,
6274497,Dokpawideul,독바위들,P,PPL,37.53665,126.37935,Tokpawi,other_variant,,
6274498,Malkkeut,말끗,T,ISL,37.53386,126.39604,Dokbawi-yeo,other_variant,,
6274498,Malkkeut,말끗,T,ISL,37.53386,126.39604,Malkkŭt,MR,,
6274498,Malkkeut,말끗,T,ISL,37.53386,126.39604,Tokpawi-yŏ,MR,,
6274499,Guseong-mal,,P,PPL,37.61083,126.39139,Kusŏng-mal,MR,,
6274500,Dong-chon,,P,PPL,37.61667,126.38556,Tong-ch’on,MR,,
6274501,Daeseom,,T,RK,37.61436,126.3694,Tae-sŏm,MR,,
6274502,Gimchon,,P,PPL,37.61964,126.3836,Kim-ch’on,MR,,
6274505,Jeondeugigogae,,T,PASS,37.67407,126.36897,Chŏndŭgi-gogae,MR,,
6274506,Namukkae,나무깨,P,PPL,37.67137,126.37435,Namugae,other_variant,,
6274507,Ttannapseom,,T,ISLT,37.68194,126.37816,Ttannap-sŏm,MR,,
6274508,Daejeong,,P,PPL,37.70462,126.3793,Taejŏng,MR,,
6274509,Guksusan,,T,HLL,37.70889,126.36139,Kuksu-san,other_variant,,
6274511,Hyeoncheon,,P,PPL,37.71628,126.38959,Hyŏnch’ŏn,MR,,
6274513,Hwangcheong-ri,,L,LCTY,37.7175,126.35972,Hwangch’ŏng-ni,MR,,
6274514,Jungchon,,P,PPL,37.71345,126.35836,Chung-ch’on,MR,,
6274516,Daeheung,,P,PPL,37.72606,126.36484,Taehŭng,MR,,
6274517,Pyeongjeon,,P,PPL,37.72858,126.37096,P’yŏngjŏn,MR,,
6274519,Bongseong,,P,PPL,37.72831,126.37626,Pongsŏng,MR,,
6274520,Kuha-ri,,L,LCTY,37.73139,126.36139,Guha-ri,other_variant,,
6274522,Mangwol-ri,,L,LCTY,37.74583,126.38,Mangwŏl-li,MR,,
6274524,Dauni,다운이,P,PPL,37.74687,126.39056,Daun,other_variant,,
6274524,Dauni,다운이,P,PPL,37.74687,126.39056,Taun,other_variant,,
6274525,Mikkujigogae,,T,PASS,37.73963,126.38562,Mikkuji-kogae,other_variant,,
6274526,Seochon,석촌,P,PPL,37.75078,126.39607,Seo-chon,spacing_hyphen,,Y
6274526,Seochon,석촌,P,PPL,37.75078,126.39607,Seokchon,other_variant,,
6274526,Seochon,석촌,P,PPL,37.75078,126.39607,Sŏ-ch’on,MR,,
6274527,Sinsam-ni,,L,LCTY,37.74778,126.40861,Sinsam-ri,other_variant,,
6274528,Hajeom-myeon,,L,LCTY,37.74417,126.40222,Hajŏm-myŏn,MR,,
6274529,Nakjobong,,T,MT,37.73947,126.41049,Nakcho-bong,other_variant,,
6274529,Nakjobong,,T,MT,37.73947,126.41049,Nakjjobong,other_variant,,
6274530,Baengnyeonsa,,S,TMPL,37.75082,126.43778,Paengnyŏn-sa,MR,,
6274531,Cheongnyeonsa,,S,TMPL,37.7455,126.44894,Ch’ŏngnyŏn-sa,MR,,
6274532,Yeonhwagol,연화골,P,PPL,37.74433,126.47024,Yeonji,other_variant,,
6274532,Yeonhwagol,연화골,P,PPL,37.74433,126.47024,Yŏnji,MR,,
6274533,Jeokseoksa,,S,TMPL,37.73711,126.41059,Chŏksŏk-sa,MR,,
6274535,Goryeojeosuji,고려저수지,H,RSV,37.72161,126.39673,Goryeoji,other_variant,,
6274535,Goryeojeosuji,고려저수지,H,RSV,37.72161,126.39673,Koryŏ-ji,MR,,
6274536,Gobu,,P,PPL,37.72232,126.40949,Kobu,other_variant,,
6274537,Yeonchon,,P,PPL,37.73248,126.42327,Yŏn-ch’on,MR,,
6274540,Toemosan,퇴모산,T,MT,37.7167,126.43393,Toemi-san,other_variant,,
6274540,Toemosan,퇴모산,T,MT,37.7167,126.43393,T’oemi-san,MR,,
6274541,Janggyeong,,P,PPL,37.7124,126.39789,Changgyŏng,MR,,
6274543,Darangmal,다락말,P,PPL,37.70214,126.40301,Darakmal,other_variant,,
6274543,Darangmal,다락말,P,PPL,37.70214,126.40301,Nu-chon,other_variant,,
6274543,Darangmal,다락말,P,PPL,37.70214,126.40301,Nu-ch’on,MR,,
6274544,Hwanggol,황골,P,PPL,37.70208,126.41185,Hwanggok,other_variant,,
6274545,Yangjiwangbang,양방촌 / 양지왕방,P,PPL,37.70165,126.43104,Yangbangchon,other_variant,,
6274545,Yangjiwangbang,양방촌 / 양지왕방,P,PPL,37.70165,126.43104,Yangwangbang,other_variant,,
6274546,Byeolbat,벌밭 / 별밭,P,PPL,37.69758,126.41942,Beolbat,other_variant,,
6274546,Byeolbat,벌밭 / 별밭,P,PPL,37.69758,126.41942,Hogok,other_variant,,
6274546,Byeolbat,벌밭 / 별밭,P,PPL,37.69758,126.41942,Pyŏlbat,MR,,
6274547,Deochi,,P,PPL,37.69912,126.4024,Tŏch’i,MR,,
6274548,Byeolbat,,P,PPL,37.69844,126.42404,Pyŏlbat,MR,,
6274549,Nogusan,노구산,T,HLL,37.6871,126.39377,Nogosan,other_variant,,
6274550,Gyeamsan,벽암산,T,HLL,37.69158,126.42641,Byeogamsan,other_variant,,
6274550,Gyeamsan,벽암산,T,HLL,37.69158,126.42641,Byeokamsan,other_variant,,
6274550,Gyeamsan,벽암산,T,HLL,37.69158,126.42641,Gyeam-san,spacing_hyphen,,Y
6274550,Gyeamsan,벽암산,T,HLL,37.69158,126.42641,Kyeam-san,other_variant,,
6274553,Eumjiwangbang,음지왕방,P,PPL,37.69623,126.43436,Eumgwangbang,other_variant,,
6274553,Eumjiwangbang,음지왕방,P,PPL,37.69623,126.43436,Ŭmwangbang,MR,,
6274554,Deokjeongsan,,T,HLL,37.68168,126.44802,Deokjjeong-san,other_variant,,
6274554,Deokjeongsan,,T,HLL,37.68168,126.44802,Tŏkchŏng-san,MR,,
6274555,Samheung-ri,,L,LCTY,37.67972,126.42861,Samhŭng-ni,MR,,
6274557,Daehwachon,,P,PPL,37.68063,126.4013,Taehwa-ch’on,MR,,
6274559,Woljeong,,P,PPL,37.6769,126.41494,Wŏlchŏng,MR,,
6274560,Burorigogae,,T,PASS,37.67556,126.44417,Burori-gogae,spacing_hyphen,,Y
6274560,Burorigogae,,T,PASS,37.67556,126.44417,Purori-gogae,other_variant,,
6274561,Giljeong-ri,,L,LCTY,37.66056,126.45278,Kilchŏng-ni,MR,,
6274562,Neungnae-ri,,L,LCTY,37.665,126.43389,Nŭngnae-ri,MR,,
6274563,Gareung,,P,PPL,37.66202,126.42245,Karŭng,MR,,
6274564,Hail-li,,P,PPL,37.66389,126.41167,Hail-ri,other_variant,,
6274565,Gongsuk,,P,PPL,37.65582,126.41895,Kongsuk,other_variant,,
6274567,Geumsachon,금사촌,P,PPL,37.65294,126.42615,Tapjae,other_variant,,
6274567,Geumsachon,금사촌,P,PPL,37.65294,126.42615,T’apchae,MR,,
6274568,Gukjeong,,P,PPL,37.65472,126.43083,Kukchŏng,MR,,
6274569,Jogu-chon,,P,PPL,37.65472,126.43694,Chogu-ch’on,MR,,
6274570,Eodu,,P,PPL,37.65979,126.45614,Ŏdu,MR,,
6274571,Jangha,,P,PPL,37.64733,126.45144,Changha,other_variant,,
6274572,Jeongha,,P,PPL,37.65148,126.46842,Chŏngha,MR,,
6274574,Daemaechon,,P,PPL,37.64691,126.43603,Taemae-ch’on,MR,,
6274576,Chosal-li,,L,LCTY,37.64583,126.42972,Josan-ri,other_variant,,
6274577,Gotchangmoe,고창뫼 / 곳창뫼,P,PPL,37.63948,126.4189,Gochangchon,other_variant,,
6274577,Gotchangmoe,고창뫼 / 곳창뫼,P,PPL,37.63948,126.4189,Gochangmoe,other_variant,,
6274577,Gotchangmoe,고창뫼 / 곳창뫼,P,PPL,37.63948,126.4189,Koch’ang-ch’on,MR,,
6274578,Soruji,뒤깬,P,PPL,37.64464,126.40962,Dwikkaen,other_variant,,
6274578,Soruji,뒤깬,P,PPL,37.64464,126.40962,Twikkaen,other_variant,,
6274579,Twikkaen,,P,PPL,37.64389,126.41028,Dwikkaen,other_variant,,
6274580,Jinteul,국정 / 진틀,P,PPL,37.65429,126.43021,Chirattŭl,MR,,
6274580,Jinteul,국정 / 진틀,P,PPL,37.65429,126.43021,Gukjeong,other_variant,,
6274580,Jinteul,국정 / 진틀,P,PPL,37.65429,126.43021,Jiratdeul,other_variant,,
6274580,Jinteul,국정 / 진틀,P,PPL,37.65429,126.43021,Kukchŏng,MR,,
6274581,Tugok,,P,PPL,37.63417,126.40833,Dugok,other_variant,,
6274583,Munsal-li,,L,LCTY,37.63944,126.43083,Munsan-ri,other_variant,,
6274584,Mun-gok,삼촌,P,PPL,37.63111,126.43369,Mungok,spacing_hyphen,,Y
6274584,Mun-gok,삼촌,P,PPL,37.63111,126.43369,Mun’gok,MR,,Y
6274584,Mun-gok,삼촌,P,PPL,37.63111,126.43369,Sam-chon,other_variant,,
6274584,Mun-gok,삼촌,P,PPL,37.63111,126.43369,Sam-ch’on,MR,,
6274585,Pibijae,,P,PPL,37.63667,126.44361,Bibijae,other_variant,,
6274586,Deokdalmaeul,덕달마을 / 비비재,P,PPL,37.63606,126.4458,Bibijae,other_variant,,
6274586,Deokdalmaeul,덕달마을 / 비비재,P,PPL,37.63606,126.4458,Deokdal,other_variant,,
6274586,Deokdalmaeul,덕달마을 / 비비재,P,PPL,37.63606,126.4458,Pibijae,other_variant,,
6274586,Deokdalmaeul,덕달마을 / 비비재,P,PPL,37.63606,126.4458,Tŏktal,MR,,
6274590,Munhyeon,,P,PPL,37.6336,126.43004,Munhyŏn,MR,,
6274591,Seoguchon,,P,PPL,37.63145,126.41148,Sŏgu-ch’on,MR,,
6274592,Gan-chon,,P,PPL,37.63306,126.39917,Kan-ch’on,MR,,
6274593,Dongsanmal,동촌,P,PPL,37.62956,126.40112,Dongchon,other_variant,,
6274593,Dongsanmal,동촌,P,PPL,37.62956,126.40112,Tong-ch’on,MR,,
6274593,Dongsanmal,동촌,P,PPL,37.62956,126.40112,Tongsan-mal,other_variant,,
6274594,Seokgokgol,,P,PPL,37.61928,126.40431,Seokkok-gol,other_variant,,
6274594,Seokgokgol,,P,PPL,37.61928,126.40431,Sŏkkok-kol,MR,,
6274595,Un-mal,,P,PPL,37.62417,126.44639,Ut-mal,other_variant,,
6274596,Jeongsusa,,S,TMPL,37.60776,126.44539,Chŏngsu-sa,MR,,
6274597,Heunghwang-ri,,L,LCTY,37.60778,126.42889,Hŭnghwang-ni,MR,,
6274598,Neomeo-mal,,P,PPL,37.60278,126.40972,Nŏmŏ-mal,MR,,
6274599,Golmal,,P,PPL,37.60441,126.42872,Kol-mal,other_variant,,
6274600,Daedong,,P,PPL,37.5951,126.43705,Dae-dong,spacing_hyphen,,Y
6274600,Daedong,,P,PPL,37.5951,126.43705,Tae-dong,other_variant,,
6274601,Jangjeon,,P,PPL,37.59589,126.44324,Changjŏn,MR,,
6274603,Siodo,오도,T,ISL,37.51904,126.41987,Odo,other_variant,,
